time_s,C_r0.0_cm_kg_kg,C_r0.1_cm_kg_kg,C_r0.2_cm_kg_kg,C_r0.3_cm_kg_kg,C_r0.4_cm_kg_kg,C_r0.5_cm_kg_kg,C_r0.6_cm_kg_kg,C_r0.7_cm_kg_kg,C_r0.8_cm_kg_kg,C_r0.9_cm_kg_kg,C_r1.0_cm_kg_kg,C_r1.1_cm_kg_kg,C_r1.2_cm_kg_kg,C_r1.3_cm_kg_kg,C_r1.4_cm_kg_kg,C_r1.5_cm_kg_kg,C_r1.6_cm_kg_kg,C_r1.7_cm_kg_kg,C_r1.8_cm_kg_kg,C_r1.9_cm_kg_kg,C_r2.0_cm_kg_kg
105.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999974,2.549999999998079,2.549999999890542,2.54999999498124,2.5499998194930646,2.549995059149004,2.5499007757483536,2.548600822150066,2.5368216527365477,2.4709411673118047,2.2548985111800057
106.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999687,2.5499999999978002,2.5499999998768708,2.549999994452935,2.5499998039058007,2.5499947217415473,2.5498956869801677,2.5485508898386664,2.5365309010752544,2.470050740761632,2.2536678226506024
107.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999634,2.549999999997485,2.549999999861682,2.5499999938762983,2.54999978718656,2.5499943659234328,2.549890407215046,2.548499862534965,2.536237670988767,2.46916143138014,2.2524435404909036
108.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999957,2.549999999997129,2.549999999844828,2.5499999932475923,2.5499997692693044,2.5499939909594116,2.5498849322044532,2.5484477344315786,2.53594199229175,2.4682732594184142,2.2512255816421454
109.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999995,2.549999999996727,2.5499999998261496,2.549999992562844,2.5499997500851603,2.549993596097173,2.549879257691635,2.548394499963077,2.5356438946407307,2.467386244208468,2.2500138648131323
110.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999942,2.549999999996275,2.5499999998054754,2.549999991817835,2.5499997295623476,2.5499931805673626,2.5498733794132464,2.5483401538033137,2.535343407525887,2.4665004041979453,2.248808310428887
111.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999933,2.549999999995766,2.549999999782618,2.5499999910080913,2.5499997076261076,2.5499927435836067,2.5498672931009625,2.5482846908626646,2.5350405602633734,2.4656157569834587,2.2476088405811607
112.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999226,2.549999999995194,2.549999999757378,2.549999990128872,2.549999684198635,2.549992284342547,2.5498609944830624,2.5482281062851984,2.5347353819881757,2.4647323193426143,2.2464153789807155
113.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999106,2.5499999999945526,2.549999999729538,2.549999989175155,2.549999659199006,2.5499918020238876,2.5498544792859894,2.548170395445761,2.5344279016474562,2.463850107264779,2.245227850911331
114.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999897,2.5499999999938345,2.5499999996988656,2.549999988141627,2.5499996325431074,2.54999129579045,2.5498477432358864,2.5481115539470056,2.534118147994378,2.462969135980651,2.24404618318543
115.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999998813,2.5499999999930303,2.5499999996651095,2.549999987022672,2.54999960414357,2.549990764788236,2.5498407820601057,2.548051577616354,2.533806149582378,2.4620894199906633,2.2428703041012725
116.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999864,2.5499999999921314,2.549999999628001,2.5499999858123568,2.5499995739096986,2.549990208146505,2.5498335914886927,2.547990462502905,2.5334919347598785,2.4612109730922977,2.241700143401655
117.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999998435,2.5499999999911287,2.5499999995872495,2.549999984504417,2.549999541747403,2.5499896249778553,2.5498261672558415,2.547928204874299,2.5331755316654054,2.4603338084063315,2.2405356322340393
118.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999994,2.5499999999998213,2.5499999999900105,2.5499999995425453,2.5499999830922473,2.54999950755913,2.549989014378317,2.549818505101324,2.5478648012135334,2.532856968223101,2.4594579384020676,2.2393767031120673
119.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999985,2.5499999999997955,2.5499999999887657,2.549999999493556,2.5499999815688845,2.549999471243797,2.5499883754274544,2.5498106007718886,2.547800248215744,2.532536272138613,2.458583374921594,2.23822328987839
120.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999976,2.5499999999997667,2.549999999987381,2.5499999994399234,2.5499999799269952,2.549999432696725,2.5499877071884764,2.5498024500226335,2.5477345427849505,2.532213470895335,2.457710129203112,2.237075327668768
121.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999967,2.5499999999997343,2.5499999999858423,2.549999999381267,2.549999978158863,2.5499993918095725,2.5499870087083547,2.549794048618347,2.547667682030778,2.5318885917518252,2.456838212093201,2.2359326672339073
122.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999996,2.549999999999697,2.5499999999841347,2.5499999993171802,2.5499999762563705,2.5499993484702714,2.5499862790179506,2.5497853923348224,2.5475996632652356,2.531561661754068,2.455967634572902,2.234795234559817
123.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999995,2.5499999999996557,2.5499999999822425,2.549999999247225,2.549999974210988,2.5499993025629624,2.549985517132151,2.549776476960142,2.5475304839999455,2.5312327077564705,2.455098407082282,2.2336629909479053
124.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999994,2.549999999999609,2.5499999999801464,2.5499999991709386,2.5499999720137567,2.5499992539679304,2.5499847220500116,2.5497672982959454,2.547460141943766,2.530901756415383,2.4542305393572716,2.232535887506099
125.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999993,2.5499999999995566,2.5499999999778282,2.549999999087823,2.549999969655273,2.549999202561545,2.549983892754908,2.54975785215868,2.547388635000158,2.530568834174379,2.4533640404939763,2.23141387195436
126.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999923,2.5499999999994976,2.5499999999752667,2.549999998997351,2.549999967125677,2.5499991482161954,2.549983028214693,2.549748134380828,2.547315961264113,2.5302339672531584,2.4524989190021946,2.230296890905216
127.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999914,2.5499999999994314,2.549999999972439,2.5499999988989597,2.5499999644146305,2.5499990908002332,2.549982127381866,2.5497381408121083,2.5472421190188106,2.5298971816401705,2.451635182847327,2.229184890799536
128.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999905,2.5499999999993577,2.5499999999693217,2.5499999987920496,2.5499999615113063,2.5499990301779123,2.5499811891937445,2.549727867320639,2.5471671067321324,2.5295585030877,2.4507728394842143,2.22807781835104
129.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999887,2.549999999999275,2.549999999965887,2.549999998675986,2.5499999584043684,2.5499989662093294,2.5499802125726463,2.5497173097940617,2.547090923053144,2.5292179571084894,2.44991189588559,2.226975620778863
130.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999987,2.5499999999991827,2.5499999999621075,2.5499999985500903,2.549999955081959,2.5499988987503692,2.549979196426076,2.5497064641406384,2.5470135668085754,2.5288755689733398,2.449052358566787,2.225878245936466
131.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999985,2.54999999999908,2.5499999999579517,2.549999998413646,2.54999995153168,2.549998827652647,2.5499781396469197,2.5496953262903013,2.5469350369993196,2.528531363709379,2.4481942336077758,2.2247856423849592
132.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999834,2.5499999999989655,2.549999999953387,2.549999998265891,2.5499999477405724,2.5499987527634533,2.549977041113646,2.5496838921956826,2.546855332796966,2.5281853660987976,2.4473375266731514,2.223697759434461
133.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999807,2.549999999998838,2.5499999999483776,2.549999998106018,2.5499999436951066,2.549998673925705,2.549975899690511,2.5496721578331,2.5467744535403556,2.5278376006779513,2.4464822430305286,2.2226145471660863
134.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999977,2.5499999999986964,2.549999999942885,2.5499999979331704,2.5499999393811605,2.549998590977888,2.5499747142277696,2.549660119203515,2.546692398732178,2.527488091736746,2.4456283875676323,2.2215359564417243
135.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999736,2.5499999999985388,2.549999999936869,2.5499999977464443,2.5499999347840014,2.54999850375401,2.549973483561895,2.5496477723334596,2.5466091680355927,2.5271368633182707,2.4447759648082883,2.2204619389058786
136.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999969,2.5499999999983647,2.549999999930284,2.549999997544881,2.549999929888271,2.54999841208355,2.549972206515798,2.549635113275935,2.546524761270878,2.526783939218631,2.4439249789274706,2.219392446982236
137.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999647,2.549999999998171,2.5499999999230836,2.5499999973274674,2.5499999246779645,2.5499983157914117,2.5499708818990574,2.549622138111272,2.5464391784121174,2.526429342986971,2.443075433765527,2.2183274338666794
138.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999594,2.549999999997956,2.5499999999152174,2.549999997093133,2.549999919136415,2.549998214697876,2.5499695085081484,2.54960884294797,2.5463524195839105,2.5260730979256625,2.4422273328416626,2.217266853517877
139.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999536,2.5499999999977185,2.5499999999066305,2.5499999968407487,2.549999913246274,2.549998108618557,2.5499680851266824,2.5495952239234994,2.546264485058119,2.5257152270906373,2.4413806793667585,2.2162106606462437
140.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999474,2.5499999999974556,2.5499999998972647,2.5499999965691216,2.549999906989493,2.549997997364358,2.5499666105256455,2.5495812772050788,2.546175375250637,2.5253557532918647,2.440535476255583,2.2151588107017948
141.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999408,2.5499999999971656,2.549999999887058,2.549999996276995,2.5499999003473053,2.5499978807414294,2.5499650834636456,2.5495669989904233,2.5460850907182024,2.5249946990939574,2.4396917261384425,2.214111259861274
142.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999933,2.5499999999968455,2.5499999998759435,2.549999995963043,2.549999893300207,2.5499977585511306,2.5499635026871568,2.549552385508461,2.5459936321552297,2.5246320868168888,2.4388494313723172,2.213067965014843
143.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999248,2.5499999999964924,2.549999999863851,2.5499999956258703,2.549999885827938,2.549997630589988,2.5499618669307775,2.5495374330200224,2.5459010003906846,2.524267938536831,2.438008594051511,2.212028883752503
144.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999154,2.5499999999961043,2.549999999850704,2.549999995264008,2.549999877909463,2.5499974966496612,2.54996017491748,2.549522137818503,2.5458071963849855,2.5239022760870866,2.4371692160178506,2.2109939743504228
145.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999905,2.5499999999956766,2.5499999998364222,2.5499999948759093,2.5499998695229538,2.5499973565169043,2.5499584253588736,2.549506496230499,2.545712221226944,2.523535121059122,2.436331298870459,2.2099631957572567
146.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999893,2.5499999999952063,2.549999999820919,2.54999999445995,2.549999860645766,2.549997209973535,2.5499566169554644,2.5494905046164096,2.5456160761307363,2.5231664948036903,2.4354948439751305,2.2089365075805354
147.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999998795,2.54999999999469,2.549999999804103,2.5499999940144225,2.5499998512544244,2.5499970567964003,2.549954748396919,2.549474159371022,2.5455187624329128,2.5227964184320326,2.434659852473326,2.207913870073197
148.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999865,2.5499999999941227,2.549999999785877,2.5499999935375333,2.5499998413246017,2.5499968967573463,2.5499528183623332,2.5494574569240607,2.5454202815894433,2.5224249128171645,2.43382632529081,2.206895244120286
149.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999849,2.5499999999935006,2.5499999997661362,2.5499999930274004,2.549999830831099,2.5499967296231896,2.5499508255205003,2.549440393740716,2.5453206351727964,2.52205199859523,2.432994263145945,2.205880591225864
150.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999999,2.5499999999998306,2.549999999992819,2.549999999744772,2.5499999924820473,2.5499998197478253,2.5499965551556905,2.549948768530182,2.5494229663221466,2.5452198248690583,2.5216776961669245,2.4321636665576665,2.2048698735001433
151.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999998,2.5499999999998106,2.549999999992072,2.549999999721665,2.5499999918994045,2.5499998080477777,2.5499963731115263,2.5499466460403815,2.549405171205954,2.545117852475091,2.5213020256989807,2.4313345358531473,2.203863053646876
152.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999997,2.549999999999789,2.549999999991255,2.549999999696692,2.5499999912773017,2.549999795703025,2.5499961832422686,2.5499444566906213,2.5493870049666336,2.5450147198957236,2.5209250071257134,2.430506871175168,2.2028600949509833
153.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999963,2.549999999999764,2.5499999999903613,2.54999999966972,2.5499999906134656,2.549999782684683,2.549995985294361,2.5499421991112152,2.5493684642160046,2.544910429140984,2.520546660150615,2.429680672489208,2.2018609612664526
154.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999954,2.5499999999997374,2.5499999999893856,2.54999999964061,2.5499999899055172,2.5499997689629,2.5499957790090955,2.5499398719235487,2.5493495456036066,2.544804982323374,2.5201670042480044,2.4288559395902696,2.2008656170045056
155.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999945,2.549999999999707,2.5499999999883203,2.549999999609213,2.549999989150966,2.5499997545068327,2.549995564122599,2.5499374737403597,2.549330245817086,2.5446983816551754,2.5197860586647205,2.428032672109443,2.199874027122026
156.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999936,2.549999999999674,2.5499999999871585,2.549999999575372,2.549999988347208,2.549999739284627,2.549995340365812,2.549935003166013,2.5493105615825464,2.5445906294458016,2.5194038424218563,2.42721086952023,2.1988861571102554
157.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999927,2.5499999999996374,2.549999999985891,2.5499999995389206,2.549999987491521,2.5499997232634013,2.549995107464476,2.5499324587967855,2.5492904896648847,2.5444817280991847,2.5190203743165354,2.42639053114463,2.1979019729837543
158.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999992,2.5499999999995966,2.5499999999845113,2.5499999994996827,2.549999986581062,2.5499997064092232,2.549994865139118,2.5499298392211482,2.549270026868101,2.5443716801112055,2.518635672923719,2.425571656159005,2.1969214412696245
159.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999991,2.5499999999995517,2.54999999998301,2.549999999457473,2.5499999856128586,2.5499996886870906,2.5499946131050386,2.5499271430200436,2.549249170035589,2.544260488067163,2.5182497565980486,2.4247542435997267,2.195944528996992
160.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999999,2.549999999999503,2.549999999981376,2.549999999412094,2.549999984583812,2.549999670060913,2.5499943510723027,2.5499243687671713,2.5492279160504028,2.5441481546392777,2.5178626434757168,2.423938292368619,2.1949712036867393
161.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999989,2.549999999999449,2.549999999979601,2.5499999993633384,2.549999983490687,2.5499996504934925,2.5499940787457307,2.549921515029269,2.549206261835505,2.5440346825842437,2.5174743514763653,2.423123801238199,2.1940014333414912
162.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999883,2.54999999999939,2.5499999999776723,2.5499999993109865,2.5499999823301094,2.549999629946498,2.5499937958248915,2.549918580366394,2.5491842043539936,2.5439200747408153,2.5170848983050034,2.4223107688567334,2.193035186435843
163.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999865,2.5499999999993253,2.5499999999755794,2.549999999254808,2.549999981098563,2.549999608380456,2.5499935020040967,2.5499155633322053,2.5491617406093083,2.543804334027435,2.516694301453952,2.4214991937531076,2.1920724319068254
164.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999847,2.549999999999254,2.5499999999733096,2.5499999991945588,2.549999979792383,2.549999585754721,2.5499931969723986,2.5499124624742477,2.5491388676454174,2.5436874634398987,2.516302578204802,2.4206890743415213,2.191113139144608
165.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999983,2.549999999999176,2.549999999970849,2.549999999129981,2.5499999784077545,2.5499995620274603,2.549992880413586,2.549909276334228,2.549115582546987,2.5435694660490644,2.5159097456303923,2.419880408926018,2.1901572779834257
166.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999981,2.5499999999990908,2.5499999999681835,2.5499999990608053,2.549999976940704,2.549999537155637,2.5499925520061875,2.5499060034482985,2.549091882439531,2.5434503449985977,2.5155158205968005,2.419073195704849,2.189204818692729
167.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999785,2.549999999998997,2.5499999999652982,2.549999998986746,2.549999975387098,2.5499995110949856,2.5499922114234694,2.5499026423473374,2.549067764489542,2.5433301035027593,2.5151208197653436,2.4182674327746843,2.188255731968555
168.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999975,2.549999999998895,2.5499999999621767,2.549999998907503,2.549999973742635,2.5499994837999957,2.549991858333441,2.5498991915572256,2.549043225904604,2.543208744844226,2.514724759594592,2.4174631181346733,2.1873099889251013
169.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999714,2.549999999998783,2.549999999958802,2.549999998822762,2.549999972002846,2.5499994552238925,2.5499914923988585,2.549895649599124,2.549018263933493,2.5430862723719594,2.5143276563423917,2.4166602496903606,2.186367561086513
170.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999968,2.5499999999986604,2.5499999999551557,2.54999999873219,2.549999970163083,2.549999425318618,2.549991113277232,2.549892014989753,2.5489928758662534,2.5429626894991033,2.5139295260678884,2.415858825257466,2.185428420378867
171.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999634,2.549999999998527,2.5499999999512184,2.5499999986354394,2.5499999682185193,2.54999939403481,2.5499907206208325,2.5498882862416634,2.548967059034265,2.5428379997009287,2.5135303846335635,2.4150588425655295,2.1844925391223495
172.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999959,2.549999999998381,2.5499999999469694,2.549999998532144,2.549999966164142,2.549999361321787,2.5499903140767026,2.549884461863514,2.5489408108102847,2.542712206512811,2.5131302477072652,2.4142602992614273,2.1835598900236275
173.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999954,2.5499999999982226,2.5499999999423864,2.54999999842192,2.5499999639947477,2.5499993271275256,2.5499898932866665,2.549880540360343,2.5489141286084873,2.542585313528248,2.5127291307642485,2.413463192912767,2.182630446168401
174.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999488,2.5499999999980494,2.549999999937447,2.549999998304364,2.5499999617049367,2.5499992913986445,2.5499894578873437,2.5498765202338367,2.5488870098844756,2.5424573243969135,2.512327049089211,2.412667521011163,2.181704181014136
175.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999943,2.549999999997861,2.549999999932126,2.5499999981790533,2.5499999592891083,2.5499992540803866,2.5499890075101614,2.5498723999826014,2.5488594521352876,2.542328242822748,2.5119240177783295,2.4118732809753967,2.180781068382972
176.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999368,2.549999999997656,2.5499999999263983,2.549999998045545,2.5499999567414555,2.549999215116599,2.5499885417813735,2.5498681781024297,2.5488314528993836,2.5421980725620914,2.5115200517412934,2.4110804701544666,2.1798610824547984
177.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999297,2.5499999999974334,2.5499999999202343,2.5499999979033743,2.5499999540559593,2.549999174449715,2.5499880603220735,2.5498638530865625,2.5488030097566208,2.542066817421845,2.5111151657033375,2.4102890858305326,2.178944197760498
178.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999226,2.5499999999971914,2.549999999913606,2.549999997752055,2.5499999512263836,2.549999132020738,2.549987562748217,2.549859423425957,2.548774120328214,2.541934481257675,2.510709374207264,2.4094991252217604,2.1780303891753507
179.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999146,2.5499999999969285,2.5499999999064817,2.549999997591078,2.5499999482462705,2.549999087769224,2.54998704867064,2.5498548876095457,2.548744782276686,2.5418010679722456,2.510302691615468,2.408710585485065,2.1771196319125883
180.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999057,2.549999999996643,2.54999999989883,2.54999999741991,2.5499999451089317,2.549999041633261,2.54998651769508,2.5498502441244963,2.548714993305803,2.541666581513498,2.509895132111946,2.407923463718756,2.176211901517109
181.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999896,2.5499999999963334,2.5499999998906144,2.549999997237993,2.5499999418074477,2.5499989935494565,2.5499859694221994,2.549845491456466,2.548684751160497,2.5415310258729553,2.509486709705272,2.4071377571331842,2.1753071480855644
