time_s,C_r0.0_cm_kg_kg,C_r0.1_cm_kg_kg,C_r0.2_cm_kg_kg,C_r0.3_cm_kg_kg,C_r0.4_cm_kg_kg,C_r0.5_cm_kg_kg,C_r0.6_cm_kg_kg,C_r0.7_cm_kg_kg,C_r0.8_cm_kg_kg,C_r0.9_cm_kg_kg,C_r1.0_cm_kg_kg,C_r1.1_cm_kg_kg,C_r1.2_cm_kg_kg,C_r1.3_cm_kg_kg,C_r1.4_cm_kg_kg,C_r1.5_cm_kg_kg,C_r1.6_cm_kg_kg,C_r1.7_cm_kg_kg,C_r1.8_cm_kg_kg,C_r1.9_cm_kg_kg,C_r2.0_cm_kg_kg,药材表面
4620.0,2.5499931677877394,2.5499886083534875,2.5499696965028655,2.549907560727409,2.5497258489311383,2.549230202922593,2.547882995034876,2.544621946856642,2.537361965619406,2.5220043256155584,2.492088484130379,2.4391151319829816,2.351927115445093,2.216834604729325,2.0263743550258706,1.776014259669857,1.4649439325618068,1.1015478033782011,,,,0.9349271524007059
4680.0,2.549991231897966,2.549985609203883,2.5499625505560117,2.54988841643897,2.54967611422464,2.54910847629012,2.5475895146446548,2.5439888806990467,2.5361075283324874,2.519609050116063,2.4880510971734786,2.4328819335033605,2.342673549181502,2.2048238427483313,2.0120561283136302,1.7602985670303732,1.4484289100788506,1.086047286979443,,,,0.9323057263219965
4740.0,2.549988822695363,2.5499819320505637,2.5499539822519024,2.54986599343578,2.5496190983073825,2.5489683845557303,2.547265634158615,2.5433027543719904,2.534769889000757,2.5170919161317764,2.483866090349628,2.4264968257250303,2.3332991475859823,2.192760993570039,1.9977740230760854,1.7441100643402063,1.4321161475533992,1.0707686923725617,,,,0.9297127062638321
4800.0,2.5499858438662093,2.5499774503637016,2.54994376418548,2.5498398570660616,2.54955401470368,2.5488109323716857,2.5469094051538663,2.5425612090496035,2.533346832549358,2.5144519464861856,2.4795346771060776,2.4199635916714213,2.3238100899456344,2.1806517652419286,1.9835305007530217,1.7280060285917054,1.4159997567269769,1.055695051986837,,,,0.9270853248552164
4860.0,2.5499821837451266,2.5499720193948083,2.549931642320068,2.549809533909957,2.5494800271481717,2.54863500938676,2.5465188586885423,2.541761930583488,2.531836278308486,2.5116883856354626,2.4750582775819736,2.4132861315232095,2.3142127381571056,2.1685031664790198,1.969332735036924,1.7120533685758628,1.4000889263239158,1.0407812334915265,,,,0.9243814323931056
4920.0,2.549977713650117,2.5499654744697655,2.5499173342896624,2.5497745106907073,2.549396250306397,2.54843916874139,2.546092015545348,2.5409026698642263,2.530186964462458,2.5088008597644555,2.4704389797549324,2.406469505391792,2.3045152875952604,2.1563244253450793,1.9551887504141041,1.696254628575085,1.3843698540826224,1.0260350426741907,,,,0.9217964827107598
4980.0,2.549972286182088,2.549957629291212,2.549900527869754,2.5497342337605478,2.549301752111554,2.54822192732653,2.5456269077396225,2.5399812831983137,2.528431172933493,2.5057893566145184,2.465679128589987,2.3993906821252002,2.294723534084268,2.1441188035417866,1.941096212577227,1.6805998924523537,1.3688314880683787,1.0114752064182446,,,,0.9191083865740493
5040.0,2.5499657335546946,2.5499482743335675,2.5498808797287125,2.549688109108807,2.549195556274218,2.5479817712339563,2.5451215789114423,2.5389957000495817,2.526578439051258,2.502653930672644,2.4607809905138898,2.3920012084573257,2.2848449446554593,2.131896339397483,1.9267082059454887,1.665108401231833,1.3534943303125633,0.9969567337521399,,,,0.916305330654453
5100.0,2.5499578659059594,2.5499371752301934,2.5498580141442604,2.5496355020370762,2.5490766436845753,2.547717160408994,2.5445740976619753,2.5379439738701937,2.524627604057497,2.4993952861169646,2.455748066078532,2.384488513295641,2.274889132460352,2.119666570502196,1.9121851126253278,1.6497729013384148,1.338325918776145,0.982281558863182,,,,0.9135626055207455
5160.0,2.549948469645243,2.5499240712738414,2.549831522169146,2.549575738410155,2.5489439587166483,2.5474265463070687,2.5439825941536425,2.5368243340230703,2.5225778246707002,2.4960144291212276,2.4505837097952057,2.37685830988064,2.2648615129727796,2.1074312784546767,1.8977470601393456,1.6345748109304976,1.3232967514579679,0.9678409470881534,,,,0.9110041434403539
5220.0,2.5499373060337702,2.5499086742448056,2.54980096134061,2.5495081063026404,2.5487964132684118,2.5471083746596426,2.5433452409477275,2.535635090511963,2.5204282884323295,2.492512052240015,2.445290143399223,2.369113687819353,2.2547630021690206,2.0951861903654194,1.883381798827728,1.6194958007683842,1.3084060412787855,0.9536213653793232,,,,0.9084576804966339
5280.0,2.549924109719548,2.5498906671087846,2.5497658548009756,2.5494318553399276,2.5486328838782217,2.546761071706832,2.5426602073782307,2.534374527479019,2.5181780352559104,2.488888423448858,2.439868924871826,2.3612575212139695,2.2445969883125745,2.0829361030544145,1.8690977083719975,1.604553493478894,1.2936896764093582,0.9394532808002696,,,,0.9057733920082572
5340.0,2.549908586916528,2.5498697022276455,2.5497256895038483,2.549346194490111,2.5484522080660796,2.5463830396710008,2.541925668528846,2.5330409886647858,2.5158263085828145,2.4851443912787166,2.4343230807885092,2.3532957477648075,2.2343716863589638,2.0706905562426288,1.8549024319951155,1.5897506857925343,1.2790232516527709,0.925478154327688,,,,0.9032053157917955
5400.0,2.549890413560569,2.5498453996762933,2.5496799152104987,2.5492502932749987,2.548253191972268,2.54597268268086,2.5411398730213377,2.5316330147261166,2.5133727345806482,2.4812813272526966,2.428655999043363,2.34523353512827,2.2240916503310264,2.05813901907694,1.8407896262477217,1.575074208530133,1.2641060945574232,0.9115770763435134,,,,0.9005550888752918
5460.0,2.5498692398991696,2.5498173757252176,2.5496281276447172,2.5491438493055436,2.5480361225162373,2.5455333787297123,2.5403120147540013,2.5301714899650363,2.5108711828317243,2.477396035931333,2.4229010125372006,2.337370457175921,2.2141933695257867,2.0460980893226295,1.8276357524299038,1.5616163435825,1.2507231905829856,0.8994945481416038,,,,0.8980346365761044
5520.0,2.549844687321306,2.5497851803108897,2.5495695992833554,2.549025589100669,2.547798681288528,2.545059631368864,2.539431508779201,2.528636224376875,2.508273136224984,2.4734025551903374,2.41697526542983,2.329427882677636,2.2042604810127138,2.0340885378076994,1.8145643279144552,1.5482714214473934,1.237474942277872,,,,,0.8955028281634934
5580.0,2.549816340597046,2.549748340838627,2.549503688665844,2.5488946136201585,2.5475396721609775,2.544549987611744,2.53849692798455,2.526997234321093,2.5055786191866343,2.4693021318529453,2.410946071939632,2.3214087520014055,2.1942957798341083,2.022113424904244,1.8015814545779563,1.5350526737133294,1.224380192352137,,,,,0.8928646823601603
5640.0,2.5497837511600894,2.5497063508350415,2.549429719906537,2.54874999361177,2.547257881615759,2.544003002910759,2.53750688542627,2.525266818028242,2.5027878301249906,2.4650964430248306,2.404817053339308,2.313318110604778,2.18430511013705,2.010178039718264,1.788690261768542,1.5219593960658626,1.2114192239702308,,,,,0.8902558790510068
5700.0,2.549746436116504,2.5496586692486805,2.5493469829749227,2.5485907722053143,2.5469520869722255,2.54341726431989,2.5364600896820546,2.523457483172351,2.4999012610868427,2.460787518424015,2.3985920508784204,2.3051606674857688,2.174292835026875,1.9982845638945448,1.7758893467023404,1.5089625021946769,1.1985780060292033,,,,,0.8876915685273529
5760.0,2.549703878075649,2.549604720790162,2.5492547356286592,2.548415969738839,2.546621064985886,2.5427914005558683,2.535355342489601,2.5215686928800896,2.4969195086787876,2.456377300247627,2.392274317134152,2.2969396125311405,2.1642603895256762,1.9864305781063,1.7631717509587743,1.4956961195770615,1.1858592169034317,,,,,0.8851454489525553
5820.0,2.549655525300321,2.54954389647556,2.5491522049192628,2.548224585905343,2.5462635918382404,2.542124070613421,2.534191496664601,2.519599945285713,2.4938430933448243,2.451867462903394,2.385866713866338,2.288658248068663,2.1542113483100986,1.9746205994528838,1.7505450858207625,1.4825634773007716,1.1732753515107013,,,,,0.8824490472084237
5880.0,2.5496007913955196,2.549475553489211,2.5490385873422086,2.548015599600272,2.5458741091244104,2.5414139627606964,2.5329674731433918,2.5175508723566935,2.490672808335987,2.4472602908124608,2.3793734014239716,2.280322198161934,2.143891586393536,1.9628611882795821,1.738014109056083,1.4695638287160435,1.1608004508525338,,,,,0.8798195208712071
5940.0,2.5495390552552513,2.5493990155629036,2.5489130507300217,2.547787974478844,2.5454538784503074,2.5406598295133733,2.5316823341046026,2.515421358809739,2.487409810548491,2.442558457722224,2.3727986023777503,2.2719360234027746,2.1334952276636696,1.951150869976999,1.7255693824525764,1.456673708605657,1.1484131773570379,,,,,0.8773563502645508
6000.0,2.5494696625216595,2.549313575128236,2.548774738472216,2.547540666382826,2.545002881972458,2.5398604896187496,2.5303352413531144,2.5132113601621975,2.484055094018544,2.437763836398137,2.3661443327654794,2.263499713548438,2.1230947763186996,1.9394773422714982,1.713190552939939,1.4438691348032409,1.136138407547063,,,,,0.8750237838778249
6060.0,2.5493919267578846,2.5492184946022434,2.5486227703776096,2.54727262013281,2.5445199101552283,2.5390147660757516,2.5289253003146013,2.510920582723629,2.480609000164477,2.4328760592621537,2.35941108578606,2.2550127784197946,2.112689109543111,1.9278414658575298,1.700885221227994,1.4311740760955445,1.1240127007671101,,,,,0.8725730310016954
6120.0,2.5493051276038905,2.5491130038407865,2.5484562373688693,2.546982757418677,2.5440037349572227,2.538121455316327,2.527451568236748,2.508548691753814,2.47707200931529,2.427753647368902,2.3526016470182065,2.2464794752019897,2.1022845152866316,1.9162521005059365,1.6886652493178822,1.4186051869366056,1.112013356423308,,,,,0.8699757865273097
6180.0,2.5492085084595772,2.5489962978719074,2.5482742000956486,2.546669980281252,2.5434531310838855,2.5371794005933177,2.5259132397151287,2.5060956826166945,2.473445280112963,2.422542083698651,2.345720557416514,2.237905996574049,2.0918883307994025,1.9047163590959009,1.6761907559154656,1.406156448400937,1.1000954058865242,,,,,0.8675393011380323
6240.0,2.549101278637629,2.5488675402412775,2.548075696534972,2.546333188282081,2.542866911021179,2.536187551227251,2.524309716129603,2.503561878858227,2.4697303413864753,2.4172443125778877,2.3387713141756903,2.2292947549679916,2.081498897058757,1.8932250329787306,1.663775974761749,1.393798125626569,1.0882776332887887,,,,,0.8651313273873393
6300.0,2.5489826182316326,2.548725868801447,2.547859749999894,2.5459712875219287,2.542243925657458,2.5351449204777587,2.522640441153213,2.500947486143502,2.46592817482604,2.4118619618072246,2.3317552860388813,2.220646200989905,2.0711159437906095,1.8817794560031382,1.6514502229486168,1.3815481058401808,1.0765777631536642,,,,,0.8626792003441971
6360.0,2.54885167948509,2.5485703965130715,2.5476253671279037,2.5455831799320614,2.5415830342709915,2.5340505278360643,2.5209048409299935,2.498252675574459,2.462039830572788,2.406397188244492,2.3246755129241015,2.211964203286128,2.060744044869611,1.8703846405980584,1.6392177233188654,1.3694093733758301,1.06483656299758,,,,,0.8601126634479859
6420.0,2.5487075854780765,2.548400210027917,2.5473715367026344,2.5451677650717133,2.540883119574411,2.532903454825946,2.5191024667375936,2.4954778567293046,2.4580667684029773,2.4008527615064055,2.3175357763070767,2.20309283000028,2.050388118398907,1.8590457370737423,1.6270834119762787,1.3573841552072115,1.0529245856438496,,,,,0.8575283556793931
6480.0,2.5485494327817033,2.5482143732177813,2.547097236213378,2.544723953031979,2.5401431116025686,2.5317028824763708,2.5172330389020954,2.492623698916028,2.45401080357925,2.395231881737426,2.310340277930537,2.1940968388519666,2.040052536055835,1.8477658246177593,1.6150473659407767,1.3454652678718184,1.0410788580162724,,,,,0.8548727644168295
6540.0,2.5483762966662153,2.5480119332098936,2.5468014402890433,2.5442506764251513,2.5393620031134247,2.5304481050319643,2.5152731306616825,2.4896910730896282,2.449873923768567,2.3895377551873405,2.303092839944297,2.185084793100355,2.0297394207098565,1.836543869061402,1.6031017809286514,1.3336322794681772,1.0292963526734493,,,,,0.8524632616286129
6600.0,2.5481872364805795,2.547791926183874,2.5464831272869852,2.5437468963629146,2.538538849438516,2.5291385085788893,2.513229481791363,2.486680853587438,2.4456578383725875,2.3837726242768253,2.2957949600533123,2.1760556149530697,2.0194426412288893,1.8253667895501142,1.5912259504828101,1.321865967461042,1.0176356508271063,,,,,0.8499944703376981
6660.0,2.5479812983429495,2.5475533794265384,2.5461412782999227,2.5432115916724647,2.537672731324152,2.5277734731189523,2.5111169020657464,2.4835935197893244,2.4413634246544964,2.37793746050788,2.288447105927019,2.167009473335149,2.0091638414035415,1.8139444946646388,1.579436439869299,1.3102021292093533,1.0060611137608786,,,,,0.8474424501295585
6720.0,2.5477575107906536,2.547295305216453,2.5457748653461594,2.54264373692267,2.536762723440487,2.526352360023242,2.508935283655618,2.480429667025595,2.436992131868738,2.3720348955947723,2.2810532098248544,2.157951899214361,1.9989098921016124,1.802563333775761,1.5677364722279217,1.2986348884532903,0.9945493154596085,,,,,0.8449022927358125
6780.0,2.5475148827164595,2.547016699659133,2.5453828549039947,2.542042321213348,2.5358079531416142,2.5248746518457104,2.5066847610942813,2.477190306379312,2.432545972864379,2.3660679744688533,2.273616698001056,2.1488856306011566,1.9886810500000123,1.7912446495930576,1.5561154044242924,1.2870660164116035,0.983117254929591,,,,,0.8424492756247554
6840.0,2.5472524123467406,2.546716553266036,2.5449642230124185,2.54140636867223,2.5348076178456354,2.5233399300392345,2.504365559288223,2.4738764114727108,2.428008527770741,2.3600386663071315,2.2661389361843742,2.1398103686806524,1.9784744755937564,1.7799829528590771,1.544567533775886,1.2753352755796805,0.971777023063497,,,,,0.8399381592598401
6900.0,2.54696909257554,2.546393855417307,2.5445179556316266,2.540734926632544,2.533760944430574,2.521747782686942,2.501977837293811,2.470488757431737,2.423306446914698,2.3539486999106054,2.2586217601663825,2.130728180660213,1.9682930479736624,1.7687824944161648,1.533098528135675,1.2636926151219192,0.9605144670284507,,,,,0.8375665870639238
6960.0,2.5466639083690534,2.546047590720558,2.5440430421741516,2.540027056172336,2.5326671841099455,2.520097831585105,2.499521811251065,2.4670282411366613,2.418533218218072,2.347800092854501,2.2510668570338686,2.1216390173475004,1.9581327979817955,1.7576324854142342,1.521689802873802,1.2521166163432542,0.9493830709431884,,,,,0.8352385357136212
7020.0,2.5463358374665237,2.54567674008413,2.5435384779606216,2.539281836890418,2.53152561619522,2.5183897131350794,2.4969976384505976,2.4634954931157647,2.4136898150457897,2.3415935325438606,2.243474075236416,2.11254171987005,1.947992526124104,1.7465342256746879,1.5103499296009788,1.2406316918323064,0.938332455980066,,,,,0.8328534416794338
7080.0,2.545983848948825,2.545280277778427,2.5430032558335327,2.5384983465268114,2.530335507364986,2.516623020660305,2.4944053975287233,2.459891093848897,2.4087774030790876,2.335330627200015,2.235652649358303,2.1034390991900573,1.9378759457470405,1.73549221530948,1.499084861289299,1.229242378338603,0.9273387810769791,,,,,0.8304114338675992
7140.0,2.545606899344068,2.5448571678335257,2.5424363650846526,2.537675670242169,2.5290961523851885,2.514797416157699,2.491745323038591,2.4562159437064226,2.4037977179356598,2.329013844619267,2.227789618183944,2.0943349585935276,1.927787372373782,1.7245109212488117,1.4878989061440664,1.2179436200117701,0.9164009607135895,,,,,0.8280128265371927
7200.0,2.545203940352894,2.5444063736740525,2.5418368074150117,2.536812928573348,2.5278069197022783,2.512912690958616,2.489017856151092,2.452471231642691,2.398752814408795,2.322645805820641,2.2198993443748702,2.0852311021894545,1.917503285691772,1.713586105016116,1.4767830219658138,1.2067198246477067,0.9055322939308112,,,,,0.825579404471647
7260.0,2.544774313071181,2.5439284376773927,2.5412108849836157,2.5359267174616615,2.5265110360137464,2.5110494269598065,2.486388623791772,2.4489245572981977,2.394115979806597,2.3169157162631833,2.2130557765863585,2.077560836896566,1.9091991572753495,1.7051931419283357,1.4687257464010388,1.199263591676042,0.899005811683272,,,,,0.8231030419391497
7320.0,2.5443174671246385,2.543421869720858,2.540552321999093,2.535002127621852,2.5251700470988183,2.5091356939976293,2.483706345922243,2.445328173610888,2.3894394891269823,2.311163381038152,2.206213756181699,2.069916735495852,1.9009460686527424,1.6968664867042473,1.4606768321120023,1.191874811477748,0.8924643857516381,,,,,0.820477643579659
7380.0,2.5438325345244817,2.5428858382656587,2.539860398369813,2.5340386504296246,2.5237837788838373,2.5071717618310334,2.480971825223576,2.441683383398141,2.3847251100327616,2.305390927424431,2.1993759009265297,2.0623023688681688,1.8927492737550897,1.6886136325438164,1.4526441329494664,1.1845495656965022,0.8859053391453001,,,,,0.8179056682476247
7440.0,2.5433186673401766,2.542319535006168,2.5391344264725144,2.5330358249290987,2.522352131086839,2.5051580209703097,2.4781860753644693,2.437991849893277,2.3799751426458555,2.2996010142669543,2.192544679536294,2.054718867567301,1.8846067245601605,1.6804270724943764,1.444679962047102,1.1772675306212073,0.8793741819696743,,,,,0.8152609640361411
7500.0,2.542775049360013,2.541722187926144,2.538373767989148,2.531993258467636,2.5208750910091835,2.5030949504530144,2.4753501383190932,2.434255071341199,2.3751913109406146,2.293795123024741,2.1857209382700273,2.0471664070662623,1.8765185403868214,1.6723080981678144,1.4367864304926194,1.1700325373505962,0.8727651174318795,,,,,0.8127098871976451
7560.0,2.542200900623339,2.54109306372169,2.537577828593079,2.5309106043965834,2.51935268172701,2.500983034266197,2.472465012218172,2.4304744628515937,2.3703752674245604,2.287974721062103,2.17890535540657,2.039643905277349,1.8684803832904158,1.664247263213401,1.4289476798611205,1.162831567642968,0.8662274436505085,,,,,0.8101553244202135
7620.0,2.5415954724349974,2.540431461847523,2.5367460494785288,2.5297875502572453,2.517784945505812,2.498822730930916,2.4695315656123125,2.4266511084471842,2.365527996522467,2.282140207628383,2.172097427565308,2.0321501713060734,1.8604914608646634,1.6562464358797528,1.42117141666547,1.1556853174681654,0.8596741250653832,,,,,0.8075157764112197
7680.0,2.54095803910694,2.5397367042815073,2.535877890994613,2.528623791038565,2.516171906198625,2.4966144434525557,2.4665505929947726,2.422786099064072,2.360650821068095,2.2762930757583577,2.165298958534332,2.024687579578134,1.8525547352929335,1.6483086877479647,1.4134601804586857,1.1485891808555733,0.8531363989194618,,,,,0.804901434935566
7740.0,2.540287892122497,2.539008131005447,2.5349728343309423,2.527419048662227,2.5145136314965617,2.494358659373277,2.4635230584643653,2.418880828413335,2.355745496294221,2.2704352226720883,2.1585116734862146,2.017257125872487,1.8446694260843108,1.6404301178763323,1.4058051992429048,1.1415273044843957,0.8466766910018279,,,,,0.8023858687934163
7800.0,2.539584352401553,2.538245114148116,2.534030400772668,2.5261730970148615,2.512810254089233,2.4920559340500805,2.460449955556038,2.4149365799302367,2.3508133075909328,2.2645673604205774,2.1517349017053338,2.0098557763327314,1.8368291959657248,1.6326012871693747,1.398196269089267,1.134503015233491,0.8402378793057375,,,,,0.7997952635531462
7860.0,2.538846775863712,2.537447061252195,2.5330501459943338,2.524885734349894,2.51106189651274,2.4897067325612374,2.4573320347057797,2.410954173892785,2.3458548757439313,2.2586896335733835,2.144968372302249,2.0024835104626617,1.8290355657091804,1.6248268852002254,1.3906418178653717,1.1275230411946273,0.8338836009702156,,,,,0.7973497333568025
